ID_Empresa;RazaoSocial;ID_Classificacao;Endereco;Municipio;UF;Telefone;NumLicencaFEEMA;ValorContrato;ValorTonelada;FlagRelContaminado;FlagRelReciclavel;FlagRelSucata;TipoResumoGeral;Responsavel;Obs;ID_Fantasia;CEP;CNPJ;InscEstado;InscMunic;Email;TelefoneII
570;"Ensco do Brasil Petroleo e Gas LTDA.";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;;;NULL;NULL;NULL
571;"Ensco Brasil Petroleo Gas LTDA - SS47 Ensco 6000";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;;;NULL;NULL;NULL
572;"Ensco Brasil Petroleo Gas LTDA - SS56 Ensco 6001";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;;;NULL;NULL;NULL
573;"Ensco Brasil Petroleo Gas LTDA - SS57 Ensco 6002";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
574;"Ensco Brasil Petroleo Gas LTDA - SS60 Ensco 6003";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
575;"Ensco Brasil Petroleo Gas LTDA - SS66 Ensco 5000";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
576;"Tetra Technologies do Brasil Ltda - SS-54";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
577;"Ensco Brasil Petroleo Gas LTDA- Centro Treinamento";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
578;"Blaspint Pintura Industrial Ltda";1;"Rod. Amaral Peixoto, 4885 Km 183,5 - Barreto";Macae;RJ;(22)27595824;NULL;NULL;NULL;F;F;F;1;"Sr° Carlos Alberto Barbieiro";NULL;174;NULL;02460761000232;77211020;NULL;NULL;NULL
579;"Tetra Technologies do Brasil Ltda - P-16";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
580;"Tetra Technologies do Brasil Ltda - PPG-1";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
581;"Weatherford Ind. e Comercio Ltda - Novo Cavaleiros";1;"Estr. Melquiades R. Almeida N 350  - Imboassica";Macae;rj;"22 2773-9700";NULL;NULL;NULL;T;T;T;1;"Srª Carla Vivone";NULL;57;NULL;93189694000723;76020736;NULL;NULL;NULL
582;"Ensco Brasil Petroleo Gas LTDA - SS48 Ensco 5005";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
583;"Schahin Engenharia Ltda - Vitoria";1;"R. Acad. Paulo S. Vasconcelos, 704 - G. dos Cav.";Macae;RJ;(22)27739327;NULL;NULL;NULL;T;T;T;1;"Srª  Katarina de Souza";NULL;23;NULL;61226890000904;83567023;NULL;NULL;NULL
584;"SUPLLY OIL E GAS LTDA";1;"RUA EMIR ROSA 593 SL 504";FLORIANOPOLIS;SC;NULL;NULL;NULL;NULL;F;F;F;1;"MANOEL LUIZ DOS SANTOS JUNIOR";NULL;175;88020050;08175146000180;NULL;NULL;NULL;NULL
585;"Tetra Technologies do Brasil Ltda - NS18";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
586;"Tetra Technologies do Brasil Ltda - NS32";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
587;"Tetra Technologies do Brasil Ltda - PVM-2";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;NULL;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
588;"Tetra Technologies do Brasil Ltda - SS-62";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
589;"Tetra Technologies do Brasil Ltda - SS-69";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
590;"Ventura Petroleo S.A. - NS29 Carolina";1;"Estrada de Imboassica, 853 - Parte -  Imboassica";"Rio de Janeiro";RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Eng. Orlando Ricardo Villela";NULL;29;NULL;01785706000179;NULL;NULL;NULL;NULL
591;"Noble do Brasil S/C Ltda - Oil State";1;"Rua Alameda do Açude, 175 - Novo Cavaleiros";Macae;RJ;(22)27730101;NULL;NULL;NULL;F;F;F;1;"Sra. Paula Salles / Marcele Meireles";NULL;10;NULL;40330078000199;10000890;NULL;NULL;NULL
592;"Estação de Tratamento de Esgoto";3;"Av. Amilcar Pereira da Silva, s/n - Piteiras";Quissama;RJ;xxxxx;IN001827;NULL;NULL;T;T;T;1;"Jonas de Siqueira Cesar";NULL;176;xxxxx;000000000000000;;NULL;NULL;NULL
593;"Tetra Technologies do Brasil Ltda - NS15";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
594;"Tetra Technologies do Brasil Ltda - SS-49";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
595;"Tetra Technologies do Brasil Ltda - SS-61";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
596;"Brasdril Sociedade de Perf. Ltda - Ocean Courage";1;"Rua da Perfuração, 1 - Lt Pq de Tubos - Imboassica";Macaé;RJ;"(22) 2123-5600";NULL;NULL;NULL;F;F;F;1;"Srª Rosangela Cabral Fernandes";NULL;12;27925540;42101311000782;85968637;NULL;NULL;NULL
597;"Transocean Brasil Ltda - MTC TRANSOCEAN MACAE";1;"Av. Pref. Aristeu F. Silva, 250 - N. Cavaleiros";Macae;RJ;"(22) 2791-4444";NULL;NULL;NULL;F;F;F;1;"Srª Daniele Azevedo";NULL;18;NULL;40278681000179;84662895;NULL;NULL;NULL
598;"Transocean Brasil Ltda - Centro de Treinamento";1;"Av. Pref. Aristeu F. Silva, 2.500 - N. Cavaleiros";Macae;RJ;"(22) 2791-4444";NULL;NULL;NULL;F;F;F;1;"Srª Daniele Azevedo";NULL;18;27970430;NULL;NULL;NULL;NULL;NULL
599;"Tetra Technologies do Brasil Ltda - SS-78";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
600;"NAVIS DRILLIN LTDA  NAV";1;"RUA ACADEMICO PAULO SERGIO DE CARVALHO VASCONCELOS, NOVO CAVALEIOS, N°: 780";MACAÉ;RJ;"(22) 2105-5551";NULL;NULL;NULL;F;F;F;1;"SRª ELISANGELA PEREIRA";NULL;172;27901000;03741603000132;784811692;NULL;NULL;NULL
601;"Odebrecht Oleo e Gas S.A. - Perfuração";1;"Rod. Amaral Peixoto KM 167 Faz. Mutum - Imboassica";Macaé;RJ;"(22) 2757-9061";NULL;NULL;NULL;T;T;T;1;"Odebrecht Oleo e Gas SA";NULL;159;NULL;08091102/000333;78719494;NULL;NULL;NULL
602;"Suga Tudo Limpezas Industriais LTDA.";2;"Rua da Igualdade, Loja 02, nº 394 - Centro";Macaé;RJ;"(22) 2791-7494";FE012298;NULL;NULL;T;T;T;1;"Edson Tadeu de Carvalho";NULL;177;NULL;NULL;NULL;NULL;NULL;NULL
603;"Tetra Technologies do Brasil Ltda - P-23";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
604;"Tetra Technologies do Brasil Ltda - SS-20";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
605;"Tetra Technologies do Brasil Ltda - SS-39";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
606;"Tetra Technologies do Brasil Ltda - SS-64";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
607;"Tetra Technologies do Brasil Ltda - SS-70";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
608;"Schahin Engenharia Ltda - Cerrado";1;"R. Acad. Paulo S. Vasconcelos, 704 - G. dos Cav.";Macae;RJ;(22)27739327;NULL;NULL;NULL;T;T;T;1;"Srª  Katarina de Souza";NULL;23;NULL;61226890000904;83567023;NULL;NULL;NULL
609;"Etesco Construçoes e Comercio Ltda  Takatsugu J";1;"Av. Nossa Senhora da Gloria, 1365 - Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;F;F;F;1;" Sr. SERGIO CHUQUI";NULL;109;27920360;61329181000270;78188782;NULL;NULL;NULL
610;"Ensco do Brasil Petroleo e Gas LTDA - Ensco 5002";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;T;T;T;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
611;"Odebrecht Oleo e Gas S.A. - Delba III";1;"Rod. Amaral Peixoto KM 167 Faz. Mutum - Imboassica";Macaé;RJ;"(22) 2757-9061";NULL;NULL;NULL;F;F;F;1;"Odebrecht Oleo e Gas SA";NULL;159;NULL;08091102/000333;78719494;NULL;NULL;NULL
612;"Ensco do Brasil Petroleo e Gas LTDA. ENSCO 6004";1;"Rua Internacional, 1000 - G. dos Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;F;F;F;1;"Sra. Veronica Rocha";NULL;173;NULL;NULL;NULL;NULL;NULL;NULL
613;"Macaé Proj. e Serv. Ambi. Ltda (4° via entregue)";3;"Estrada do imburo, Lote 49 a 52, Nº S/N - Imburo";Macaé;RJ;"(22) 3051-0453";IN015959;NULL;NULL;F;F;F;1;"Anderson Radich";NULL;167;;;;NULL;NULL;NULL
614;"Tetra Technologies do Brasil Ltda - SS-65";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
615;"Brasdril Sociedade de Perf. Ltda - O. Lexington";1;"Rua da Perfuração, 1 - Lt Pq de Tubos - Imboassica";Macae;RJ;"(22) 2123-5600";NULL;NULL;NULL;F;F;F;1;"Srª Rosangela Cabral Fernandes";NULL;12;27925540;NULL;85968637;NULL;NULL;NULL
616;"Tetra Technologies do Brasil Ltda - NS23";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
617;"Tetra Technologies do Brasil Ltda - SS37";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
618;"Tetra Technologies do Brasil Ltda - SS47";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
619;"Tetra Technologies do Brasil Ltda - SS50";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
620;"Tetra Technologies do Brasil Ltda - SS57";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
621;"Tetra Technologies do Brasil Ltda - SS60";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
622;"Odebrecht Oleo e Gas S.A. - ODN4";1;"Rod. Amaral Peixoto KM 167 Faz. Mutum - Imboassica";Macaé;RJ;"(22) 2757-9061";NULL;NULL;NULL;T;T;T;1;"Odebrecht Oleo e Gas SA";NULL;159;NULL;08091102/000333;78719494;NULL;NULL;NULL
623;"Expro do Brasil Serviços Ltda - Base 2";1;"Rua R-06 - N° 10 - Novo Cavaleiros";Macaé;RJ;NULL;NULL;NULL;NULL;F;F;F;1;"Srª. Andressa Valenty";NULL;143;NULL;06134590000202;NULL;NULL;NULL;NULL
624;"Tetra Technologies do Brasil Ltda - SS-63";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
625;"Tetra Technologies do Brasil Ltda - SS-68";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
626;"Tetra Technologies do Brasil Ltda - SS-77";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperia";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
627;"Schahin Engenharia Ltda. - Sertão";1;"R. Acad. Paulo S. Vasconcelos, 704 - G. dos Cav.";Macae;RJ;(22)27739327;NULL;NULL;NULL;T;T;T;1;"Srª  Katarina de Souza";NULL;23;NULL;61226890000904;83567023;NULL;NULL;NULL
628;"Transocean Brasil Ltda - Falcon 100";1;"Av. Pref. Aristeu F. Silva, 2.500 - N. Cavaleiros";Macae;RJ;"(22) 2791-4444";NULL;NULL;NULL;F;F;F;1;"Srª Daniele Azevedo";NULL;18;NULL;NULL;NULL;NULL;NULL;NULL
629;"Transocean Brasil Ltda - Sovereign Explorer";1;"Av. Pref. Aristeu F. Silva, 2.500 - N. Cavaleiros";Macae;RJ;"(22) 2791-4444";NULL;NULL;NULL;F;F;F;1;"Srª Daniele Azevedo";NULL;18;NULL;NULL;NULL;NULL;NULL;NULL
630;"Rodoviario Costa Pozelli LTDA";2;"Rua Paraty, 511 - Parque Paulistano Sao Miguel Paulista";"Sao Paulo";SP;(11)65810362;NULL;NULL;NULL;T;T;T;1;"Marcos Antonio Pozelli";NULL;178;NULL;NULL;NULL;NULL;NULL;NULL
631;"RRC Robotica Submarina S.A.";1;"Rua Lady Esteves da Conceição, 560 - Novo Cavaleiros";Macae;RJ;(22)27578600;NULL;NULL;NULL;T;T;T;1;"Fernando Gomes de Oliveira";NULL;179;NULL;NULL;NULL;NULL;NULL;NULL
632;"Tetra Technologies do Brasil Ltda - Planta Fluidos";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng.  Eginaldo Toledo";NULL;52;NULL;02976581000127;76100403;NULL;NULL;NULL
633;"Recigases Ambiental de Refrigeração Ltda";3;xxxxxxxxxxxxxxxxxxxxxxx;xxxxxxxxxxx;RJ;NULL;NULL;NULL;NULL;F;F;F;1;;NULL;180;xxxxxxxx;xxxxxxxxxxxxxxx;xxxxxxxxx;NULL;NULL;NULL
634;"Estação de Tratamento de Esgoto - (4ªvia entregue)";3;"Av. Amilcar Pereira da Silva, s/n - Piteiras";Quissama;RJ;xxxxxxxxxxx;IN001827;NULL;NULL;T;T;T;1;"Jonas de Siqueira Cesar";NULL;176;xxxxx;000000000000000;NULL;NULL;NULL;NULL
635;"Petrolub Ind. de Lubrif. Ltda - (4ªvia  entregue)";3;"Rod. BR040 - KM 461/ CX Postal 06, S/N - Zona Rural";"Sete Lagoas";MG;26769398;102;NULL;NULL;T;T;T;1;"Carlos do Carmo Araújo";NULL;82;NULL;NULL;NULL;NULL;NULL;NULL
636;"Acergy Brasil S/A Seven Phoenix";1;"Av. Pref. Aristeu F. Silva, 1661 Novo Cavaleiros";Macae;RJ;NULL;NULL;NULL;NULL;F;F;F;1;"Sr. Joubert Tomaz de Souza Jr";NULL;1;NULL;42153155000108;83330670;NULL;NULL;NULL
637;"Limpatech Serv.E Construções LTDA";2;"RODOVIA RJ-140,KM 08, N°: S/N VINHATEIRO";"SÃO PEDRO DA ALDEIA";RJ;XXXXXXXXXX;"IN 00955";NULL;NULL;F;F;F;1;"SR° JOSÉ CARLOS CARIUS DOS SANTOS";NULL;182;XXXXXXXX;XXXXXXXXXX;XXXXXXXX;NULL;NULL;NULL
638;"Tetra Technologies do Brasil Ltda - SS-80";1;"Rod. Amaral Peixoto, km 159 - lote 38 - Imperial";"Rio das Ostras";RJ;(22)27733004;NULL;NULL;NULL;F;F;F;1;"Eng Eginaldo Toledo";NULL;52;28890000;02976581000127;76100403;NULL;NULL;NULL
639;"Halliburton Serv. Ltda - Base Oeste";1;"Av. Pref. Aristeu Ferreira da Silva, 1000";Macae;RJ;"(22) 2791-4300";NULL;NULL;NULL;T;T;T;1;"Srª. Andreia Ferreira";NULL;100;NULL;29504214002473;85417940;NULL;NULL;NULL
